insee,name,department_code,department_name,inhabitants,assigned_hospital_insee
14389,"Maisoncelles-Pelvey",14,"Calvados",255,14007
14390,"Maisoncelles-sur-Ajon",14,"Calvados",194,14257
14391,"Maisons",14,"Calvados",418,14165
14393,"Maizet",14,"Calvados",366,14257
14394,"Maizières",14,"Calvados",430,14345
14396,"Maltot",14,"Calvados",1028,14257
14397,"Mandeville-en-Bessin",14,"Calvados",318,14165
14398,"Manerbe",14,"Calvados",546,14639
14399,"Manneville-la-Pipard",14,"Calvados",263,14077
14400,"Le Manoir",14,"Calvados",206,14355
14401,"Manvieux",14,"Calvados",139,-1
14402,"Le Marais-la-Chapelle",14,"Calvados",100,14751
14403,"Marolles",14,"Calvados",744,14571
14404,"Martainville",14,"Calvados",123,14510
14405,"Martigny-sur-l'Ante",14,"Calvados",328,14510
14406,"Moulins-en-Bessin",14,"Calvados",1088,14355
14407,"Mathieu",14,"Calvados",2339,14166
14408,"May-sur-Orne",14,"Calvados",2017,14319
14409,"Merville-Franceville-Plage",14,"Calvados",2207,14009
14410,"Méry-Bissières-en-Auge",14,"Calvados",1080,14637
14411,"Meslay",14,"Calvados",330,14510
14412,"Le Mesnil-au-Grain",14,"Calvados",77,14007
14419,"Le Mesnil-Eudes",14,"Calvados",250,14639
14421,"Le Mesnil-Guillaume",14,"Calvados",574,14571
14424,"Le Mesnil-Robert",14,"Calvados",186,14127
14425,"Le Mesnil-Simon",14,"Calvados",158,14639
14426,"Le Mesnil-sur-Blangy",14,"Calvados",162,14077
14427,"Le Mesnil-Villement",14,"Calvados",286,14510
14430,"Meuvaines",14,"Calvados",137,14355
14431,"Mézidon Vallée d'Auge",14,"Calvados",9579,14637
14435,"Les Monceaux",14,"Calvados",207,14639
14436,"Monceaux-en-Bessin",14,"Calvados",557,14468
14437,"Mondeville",14,"Calvados",10075,14319
14438,"Mondrainville",14,"Calvados",571,14257
14439,"Monfréville",14,"Calvados",90,14168
14445,"Montfiquet",14,"Calvados",89,50046
14446,"Montigny",14,"Calvados",95,14257
14448,"Montreuil-en-Auge",14,"Calvados",66,14639
14449,"Monts-en-Bessin",14,"Calvados",406,14257
14452,"Morteaux-Coulibœuf",14,"Calvados",613,14345
14453,"Mosles",14,"Calvados",349,14165
14454,"Mouen",14,"Calvados",1731,14257
14455,"Moulines",14,"Calvados",274,14589
14456,"Moult-Chicheboville",14,"Calvados",3378,14637
14457,"Les Moutiers-en-Auge",14,"Calvados",129,14751
14458,"Les Moutiers-en-Cinglais",14,"Calvados",521,14257
14460,"Moyaux",14,"Calvados",1356,14077
14461,"Mutrécy",14,"Calvados",542,14257
14465,"Nonant",14,"Calvados",513,14468
14466,"Norolles",14,"Calvados",340,14077
14467,"Noron-l'Abbaye",14,"Calvados",319,-1
14468,"Noron-la-Poterie",14,"Calvados",341,14468
14469,"Norrey-en-Auge",14,"Calvados",94,14345
14473,"Notre-Dame-de-Livaye",14,"Calvados",110,14639
14474,"Notre-Dame-d'Estrées-Corbon",14,"Calvados",197,14639
14475,"Val d'Arry",14,"Calvados",2420,14257
14476,"Olendon",14,"Calvados",181,14345
14478,"Orbec",14,"Calvados",1950,27130
14480,"Osmanville",14,"Calvados",509,14168
14482,"Ouézy",14,"Calvados",236,14637
14483,"Ouffières",14,"Calvados",194,14257
14484,"Ouilly-du-Houley",14,"Calvados",252,14571
14486,"Ouilly-le-Tesson",14,"Calvados",565,14589
14487,"Ouilly-le-Vicomte",14,"Calvados",748,14639
14488,"Ouistreham",14,"Calvados",9331,14009
14491,"Parfouru-sur-Odon",14,"Calvados",195,14257
14492,"Pennedepie",14,"Calvados",315,14755
14494,"Périers-en-Auge",14,"Calvados",122,14093
14495,"Périers-sur-le-Dan",14,"Calvados",574,14166
14496,"Périgny",14,"Calvados",56,14496
14497,"Perrières",14,"Calvados",339,14345
14498,"Pertheville-Ners",14,"Calvados",236,14751
14499,"Petiville",14,"Calvados",557,14009
14500,"Pierrefitte-en-Auge",14,"Calvados",154,14077
14501,"Pierrefitte-en-Cinglais",14,"Calvados",240,14510
14502,"Pierrepont",14,"Calvados",86,14510
14504,"Le Pin",14,"Calvados",811,14077
14506,"Planquery",14,"Calvados",248,14468
14509,"Plumetot",14,"Calvados",207,14166
14510,"La Pommeraye",14,"Calvados",62,14510
14511,"Pont-Bellanger",14,"Calvados",67,14127
14512,"Pontécoulant",14,"Calvados",70,14496
14514,"Pont-l'Évêque",14,"Calvados",4953,14077
14515,"Port-en-Bessin-Huppain",14,"Calvados",1907,14165
14516,"Potigny",14,"Calvados",2077,14589
14519,"Préaux-Bocage",14,"Calvados",119,14257
14520,"Le Pré-d'Auge",14,"Calvados",850,14639
14522,"Prêtreville",14,"Calvados",389,14571
14524,"Putot-en-Auge",14,"Calvados",307,14637
14527,"Belle Vie en Auge",14,"Calvados",543,14637
14528,"Quetteville",14,"Calvados",399,27243
14529,"Ranchy",14,"Calvados",277,14468
14530,"Ranville",14,"Calvados",1982,14009
14531,"Rapilly",14,"Calvados",47,14510
14533,"Repentigny",14,"Calvados",101,14639
14534,"Reux",14,"Calvados",397,14093
14535,"Reviers",14,"Calvados",576,14355
14536,"La Rivière-Saint-Sauveur",14,"Calvados",2535,27243
14538,"Castine-en-Plaine",14,"Calvados",1707,14319
14540,"Rocques",14,"Calvados",286,14077
14541,"La Roque-Baignard",14,"Calvados",110,14639
14542,"Rosel",14,"Calvados",590,14098
14543,"Rots",14,"Calvados",2508,14098
14546,"Rouvres",14,"Calvados",223,14589
14547,"Rubercy",14,"Calvados",153,14168
14550,"Rumesnil",14,"Calvados",89,14639
14552,"Ryes",14,"Calvados",494,14355
14554,"Le Castelet",14,"Calvados",1772,14319
14555,"Saint-André-d'Hébertot",14,"Calvados",451,14077
14556,"Saint-André-sur-Orne",14,"Calvados",1790,14319
14557,"Saint-Arnoult",14,"Calvados",1105,14755
14558,"Saint-Aubin-d'Arquenay",14,"Calvados",1121,14166
14559,"Saint-Aubin-des-Bois",14,"Calvados",223,14658
14562,"Saint-Aubin-sur-Mer",14,"Calvados",2139,14166
14563,"Saint-Benoît-d'Hébertot",14,"Calvados",449,14077
14565,"Saint-Côme-de-Fresné",14,"Calvados",257,14355
14566,"Saint-Contest",14,"Calvados",2487,14098
14569,"Sainte-Croix-sur-Mer",14,"Calvados",241,14355
14570,"Valorbiquet",14,"Calvados",2491,14571
14571,"Saint-Denis-de-Mailloc",14,"Calvados",306,14571
14572,"Saint-Denis-de-Méré",14,"Calvados",765,14510
14574,"Saint-Désir",14,"Calvados",1744,14639
14575,"Saint-Étienne-la-Thillaye",14,"Calvados",375,14093
14576,"Val-de-Vie",14,"Calvados",512,61072
14578,"Saint-Gatien-des-Bois",14,"Calvados",1332,14755
14579,"Seulline",14,"Calvados",1304,14007
14582,"Saint-Germain-de-Livet",14,"Calvados",708,14571
14586,"Saint-Germain-du-Pert",14,"Calvados",154,14168
14587,"Saint-Germain-la-Blanche-Herbe",14,"Calvados",2403,14098
14588,"Saint-Germain-Langot",14,"Calvados",348,14510
14589,"Saint-Germain-le-Vasson",14,"Calvados",958,14589
14590,"Sainte-Honorine-de-Ducy",14,"Calvados",136,14007
14591,"Aure sur Mer",14,"Calvados",709,14165
14592,"Sainte-Honorine-du-Fay",14,"Calvados",1332,14257
14593,"Saint-Hymer",14,"Calvados",680,14077
14595,"Saint-Jean-de-Livet",14,"Calvados",246,14571
14598,"Saint-Jouin",14,"Calvados",260,14093
14601,"Saint-Julien-sur-Calonne",14,"Calvados",169,14077
14602,"Saint-Lambert",14,"Calvados",268,14496
14603,"Saint-Laurent-de-Condel",14,"Calvados",509,14589
14605,"Saint-Laurent-sur-Mer",14,"Calvados",256,14165
14606,"Saint-Léger-Dubosq",14,"Calvados",231,14093
14607,"Saint-Louet-sur-Seulles",14,"Calvados",137,14007
14609,"Saint-Loup-Hors",14,"Calvados",538,14468
14610,"Saint-Manvieu-Norrey",14,"Calvados",2078,14098
14613,"Saint-Marcouf",14,"Calvados",88,14168
14614,"Sainte-Marguerite-d'Elle",14,"Calvados",763,50046
14619,"Sainte-Marie-Outre-l'Eau",14,"Calvados",127,14127
14620,"Saint-Martin-aux-Chartrains",14,"Calvados",426,14755
14621,"Saint-Martin-de-Bienfaite-la-Cressonnière",14,"Calvados",499,14571
14622,"Saint-Martin-de-Blagny",14,"Calvados",122,14168
14623,"Saint-Martin-de-Fontenay",14,"Calvados",2515,14319
14625,"Saint-Martin-de-la-Lieue",14,"Calvados",772,14571
14626,"Saint-Martin-de-Mailloc",14,"Calvados",958,14571
14627,"Saint-Martin-de-Mieux",14,"Calvados",385,-1
14630,"Saint-Martin-des-Entrées",14,"Calvados",717,14468
14635,"Saint-Omer",14,"Calvados",189,14510
14637,"Saint-Ouen-du-Mesnil-Oger",14,"Calvados",207,14637
14639,"Saint-Ouen-le-Pin",14,"Calvados",256,14639
14640,"Saint-Pair",14,"Calvados",244,14637
14643,"Saint-Paul-du-Vernay",14,"Calvados",830,14468
14644,"Saint-Philbert-des-Champs",14,"Calvados",660,14077
14645,"Saint-Pierre-Azif",14,"Calvados",162,14093
14646,"Saint-Pierre-Canivet",14,"Calvados",460,-1
14648,"Saint-Pierre-des-Ifs",14,"Calvados",451,14639
14649,"Saint-Pierre-du-Bû",14,"Calvados",453,14751
14650,"Saint-Pierre-du-Fresne",14,"Calvados",185,14007
14651,"Saint-Pierre-du-Jonquet",14,"Calvados",278,14637
14652,"Saint-Pierre-du-Mont",14,"Calvados",75,14168
14654,"Saint-Pierre-en-Auge",14,"Calvados",7288,14345
14656,"Saint-Rémy",14,"Calvados",982,14510
14657,"Saint-Samson",14,"Calvados",311,14637
14658,"Noues de Sienne",14,"Calvados",4285,14658
14659,"Saint-Sylvain",14,"Calvados",1438,14589
14660,"Saint-Vaast-en-Auge",14,"Calvados",103,14093
14661,"Saint-Vaast-sur-Seulles",14,"Calvados",158,14007
14663,"Saint-Vigor-le-Grand",14,"Calvados",2529,-1
14664,"Sallen",14,"Calvados",318,50046
14665,"Sallenelles",14,"Calvados",293,14009
14666,"Sannerville",14,"Calvados",1888,14319
14667,"Saon",14,"Calvados",220,14468
14668,"Saonnet",14,"Calvados",331,14168
14669,"Sassy",14,"Calvados",207,14345
14672,"Val de Drôme",14,"Calvados",888,14007
14674,"Soignolles",14,"Calvados",120,14589
14675,"Soliers",14,"Calvados",2135,14319
14676,"Sommervieu",14,"Calvados",987,14355
14677,"Soulangy",14,"Calvados",251,14589
14678,"Soumont-Saint-Quentin",14,"Calvados",611,14589
14679,"Subles",14,"Calvados",669,14468
14680,"Sully",14,"Calvados",164,14468
14681,"Surrain",14,"Calvados",145,14165
14682,"Surville",14,"Calvados",471,14077
14684,"Tessel",14,"Calvados",251,14257
14685,"Thaon",14,"Calvados",1808,14355
14687,"Le Theil-en-Auge",14,"Calvados",196,27243
14689,"Thury-Harcourt-le-Hom",14,"Calvados",3593,14510
14692,"Tilly-sur-Seulles",14,"Calvados",1786,14098
14694,"Le Torquesne",14,"Calvados",534,14639
14698,"Touffréville",14,"Calvados",391,14009
14699,"Touques",14,"Calvados",3802,14755
14700,"Tour-en-Bessin",14,"Calvados",684,14165
14701,"Tourgéville",14,"Calvados",825,14093
14705,"Tournières",14,"Calvados",145,14168
14706,"Tourville-en-Auge",14,"Calvados",252,14755
14707,"Tourville-sur-Odon",14,"Calvados",1127,14257
14708,"Tracy-Bocage",14,"Calvados",297,14007
14709,"Tracy-sur-Mer",14,"Calvados",344,-1
14710,"Tréprel",14,"Calvados",106,14510
